subspecies	p-adj	Composite	cluster95	phylum
4905001003	1.0	0.15744027001946337	4905	p__Firmicutes
4912001001	1.0	0.008217077667196858	4912	p__Firmicutes
4913001001	1.0	0.15744033495671828	4913	p__Firmicutes
4920001001	1.0	0.10352590204030779	4920	p__Firmicutes_C
4932001001	1.0	0.01040791304456547	4932	p__Actinobacteriota
4943001001	1.0	0.09361968305449117	4943	p__Firmicutes_A
4947001001	1.0	0.005064662214369008	4947	p__Bacteroidota
4966001001	0.9994	0.5321845892473741	4966	p__Verrucomicrobiota
4972001001	1.0	0.1574397078444998	4972	p__Actinobacteriota
4974001001	1.0	4.4900155877072514e-05	4974	p__Actinobacteriota
4993001002	1.0	0.0004270683644582857	4993	p__Proteobacteria
4999001001	1.0	0.02606187743808644	4999	p__Campylobacterota
5007001001	1.0	0.15743975001199628	5007	p__Firmicutes
5009001001	1.0	0.13516272422454625	5009	p__Firmicutes
5021001002	1.0	0.29748651037474344	5021	p__Thermoplasmatota
5028001001	1.0	0.01770119404013194	5028	p__Proteobacteria
5044001001	1.0	0.15743948927947443	5044	p__Firmicutes
5072001001	1.0	0.04067169764074931	5072	p__Firmicutes
5096001001	1.0	0.08349160031118323	5096	p__Firmicutes
5100001001	1.0	0.1574397078444998	5100	p__Actinobacteriota
5101001001	1.0	0.09053016192979912	5101	p__Proteobacteria
5102001001	1.0	0.14308077893537363	5102	p__Firmicutes
5105001001	1.0	0.09053016192979912	5105	p__Actinobacteriota
5113001001	1.0	0.15306656727573553	5113	p__Firmicutes
5121001001	1.0	0.3365766367094562	5121	p__Campylobacterota
5122001001	1.0	0.15744738723600743	5122	p__Actinobacteriota
5138001004	1.0	0.09328670300413289	5138	p__Firmicutes
5142001001	1.0	0.0959984535042468	5142	p__Proteobacteria
5151001001	1.0	0.30178935125120915	5151	p__Myxococcota
