model	train_study	test_study	data_type	roc_auc	accuracy	recall	f1_score	ppv	npv	random_state
LBGM	['YuJ_2015', 'VogtmannE_2016']	YachidaS_2019	species	0.6533643410852714	0.6299212598425197	0.6472868217054264	0.6398467432950191	0.6472868217054264	0.612	646
LBGM	['YuJ_2015', 'VogtmannE_2016']	YachidaS_2019	species	0.6533643410852714	0.6299212598425197	0.6472868217054264	0.6398467432950191	0.6472868217054264	0.612	968
LBGM	['YuJ_2015', 'ZellerG_2014']	YachidaS_2019	species	0.6322790697674419	0.5807086614173228	0.6085271317829457	0.5958254269449715	0.6085271317829457	0.552	424
LBGM	['YuJ_2015', 'ZellerG_2014']	YachidaS_2019	species	0.6322790697674419	0.5807086614173228	0.6085271317829457	0.5958254269449715	0.6085271317829457	0.552	646
LBGM	['YuJ_2015', 'ZellerG_2014']	YachidaS_2019	species	0.6322790697674419	0.5807086614173228	0.6085271317829457	0.5958254269449715	0.6085271317829457	0.552	968
LBGM	['YuJ_2015', 'ThomasAM_2018a']	YachidaS_2019	species	0.6277364341085272	0.5728346456692913	0.5968992248062015	0.5866666666666667	0.5968992248062015	0.548	424
LBGM	['YuJ_2015', 'ThomasAM_2018a']	YachidaS_2019	species	0.6277364341085272	0.5728346456692913	0.5968992248062015	0.5866666666666667	0.5968992248062015	0.548	646
LBGM	['YuJ_2015', 'ThomasAM_2018a']	YachidaS_2019	species	0.6277364341085272	0.5728346456692913	0.5968992248062015	0.5866666666666667	0.5968992248062015	0.548	968
LBGM	['FengQ_2015', 'WirbelJ_2018']	YachidaS_2019	species	0.674093023255814	0.6318897637795275	0.3953488372093023	0.5217391304347827	0.3953488372093023	0.876	424
LBGM	['FengQ_2015', 'WirbelJ_2018']	YachidaS_2019	species	0.674093023255814	0.6318897637795275	0.3953488372093023	0.5217391304347827	0.3953488372093023	0.876	646
LBGM	['FengQ_2015', 'WirbelJ_2018']	YachidaS_2019	species	0.674093023255814	0.6318897637795275	0.3953488372093023	0.5217391304347827	0.3953488372093023	0.876	968
LBGM	['FengQ_2015', 'VogtmannE_2016']	YachidaS_2019	species	0.6562325581395348	0.6240157480314961	0.5077519379844961	0.5783664459161149	0.5077519379844961	0.744	424
LBGM	['FengQ_2015', 'VogtmannE_2016']	YachidaS_2019	species	0.6562325581395348	0.6240157480314961	0.5077519379844961	0.5783664459161149	0.5077519379844961	0.744	646
LBGM	['FengQ_2015', 'VogtmannE_2016']	YachidaS_2019	species	0.6562325581395348	0.6240157480314961	0.5077519379844961	0.5783664459161149	0.5077519379844961	0.744	968
LBGM	['FengQ_2015', 'ZellerG_2014']	YachidaS_2019	species	0.6605426356589148	0.5826771653543307	0.6395348837209303	0.6088560885608857	0.6395348837209303	0.524	424
LBGM	['FengQ_2015', 'ZellerG_2014']	YachidaS_2019	species	0.6605426356589148	0.5826771653543307	0.6395348837209303	0.6088560885608857	0.6395348837209303	0.524	646
LBGM	['FengQ_2015', 'ZellerG_2014']	YachidaS_2019	species	0.6605426356589148	0.5826771653543307	0.6395348837209303	0.6088560885608857	0.6395348837209303	0.524	968
LBGM	['FengQ_2015', 'ThomasAM_2018a']	YachidaS_2019	species	0.650015503875969	0.6062992125984252	0.6007751937984496	0.6078431372549019	0.6007751937984496	0.612	424
LBGM	['FengQ_2015', 'ThomasAM_2018a']	YachidaS_2019	species	0.650015503875969	0.6062992125984252	0.6007751937984496	0.6078431372549019	0.6007751937984496	0.612	646
LBGM	['FengQ_2015', 'ThomasAM_2018a']	YachidaS_2019	species	0.650015503875969	0.6062992125984252	0.6007751937984496	0.6078431372549019	0.6007751937984496	0.612	968
LBGM	['WirbelJ_2018', 'VogtmannE_2016']	YachidaS_2019	species	0.6411627906976745	0.6200787401574803	0.562015503875969	0.6004140786749483	0.562015503875969	0.68	424
LBGM	['WirbelJ_2018', 'VogtmannE_2016']	YachidaS_2019	species	0.6411627906976745	0.6200787401574803	0.562015503875969	0.6004140786749483	0.562015503875969	0.68	646
LBGM	['WirbelJ_2018', 'VogtmannE_2016']	YachidaS_2019	species	0.6411627906976745	0.6200787401574803	0.562015503875969	0.6004140786749483	0.562015503875969	0.68	968
LBGM	['WirbelJ_2018', 'ZellerG_2014']	YachidaS_2019	species	0.6488217054263565	0.6043307086614174	0.47674418604651164	0.5503355704697986	0.47674418604651164	0.736	424
LBGM	['WirbelJ_2018', 'ZellerG_2014']	YachidaS_2019	species	0.6488217054263565	0.6043307086614174	0.47674418604651164	0.5503355704697986	0.47674418604651164	0.736	646
LBGM	['WirbelJ_2018', 'ZellerG_2014']	YachidaS_2019	species	0.6488217054263565	0.6043307086614174	0.47674418604651164	0.5503355704697986	0.47674418604651164	0.736	968
LBGM	['WirbelJ_2018', 'ThomasAM_2018a']	YachidaS_2019	species	0.5407441860465116	0.5354330708661418	0.47674418604651164	0.5103734439834026	0.47674418604651164	0.596	424
LBGM	['WirbelJ_2018', 'ThomasAM_2018a']	YachidaS_2019	species	0.5407441860465116	0.5354330708661418	0.47674418604651164	0.5103734439834026	0.47674418604651164	0.596	646
LBGM	['WirbelJ_2018', 'ThomasAM_2018a']	YachidaS_2019	species	0.5407441860465116	0.5354330708661418	0.47674418604651164	0.5103734439834026	0.47674418604651164	0.596	968
LBGM	['VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6375038759689923	0.610236220472441	0.6085271317829457	0.61328125	0.6085271317829457	0.612	424
LBGM	['VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6375038759689923	0.610236220472441	0.6085271317829457	0.61328125	0.6085271317829457	0.612	646
LBGM	['VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6375038759689923	0.610236220472441	0.6085271317829457	0.61328125	0.6085271317829457	0.612	968
LBGM	['VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.570108527131783	0.531496062992126	0.5775193798449613	0.5559701492537314	0.5775193798449613	0.484	424
LBGM	['VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.570108527131783	0.531496062992126	0.5775193798449613	0.5559701492537314	0.5775193798449613	0.484	646
LBGM	['VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.570108527131783	0.531496062992126	0.5775193798449613	0.5559701492537314	0.5775193798449613	0.484	968
LBGM	['ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6610077519379846	0.6220472440944882	0.5658914728682171	0.6033057851239669	0.5658914728682171	0.68	424
LBGM	['ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6610077519379846	0.6220472440944882	0.5658914728682171	0.6033057851239669	0.5658914728682171	0.68	646
LBGM	['ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6610077519379846	0.6220472440944882	0.5658914728682171	0.6033057851239669	0.5658914728682171	0.68	968
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018']	YachidaS_2019	species	0.6785736434108527	0.6417322834645669	0.5465116279069767	0.6077586206896551	0.5465116279069767	0.74	424
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018']	YachidaS_2019	species	0.6785736434108527	0.6417322834645669	0.5465116279069767	0.6077586206896551	0.5465116279069767	0.74	646
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018']	YachidaS_2019	species	0.6785736434108527	0.6417322834645669	0.5465116279069767	0.6077586206896551	0.5465116279069767	0.74	968
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016']	YachidaS_2019	species	0.6889767441860465	0.6456692913385826	0.5930232558139535	0.6296296296296297	0.5930232558139535	0.7	424
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016']	YachidaS_2019	species	0.6889767441860465	0.6456692913385826	0.5930232558139535	0.6296296296296297	0.5930232558139535	0.7	646
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016']	YachidaS_2019	species	0.6889767441860465	0.6456692913385826	0.5930232558139535	0.6296296296296297	0.5930232558139535	0.7	968
LBGM	['YuJ_2015', 'FengQ_2015', 'ZellerG_2014']	YachidaS_2019	species	0.6784341085271318	0.6220472440944882	0.6666666666666666	0.6417910447761194	0.6666666666666666	0.576	424
LBGM	['YuJ_2015', 'FengQ_2015', 'ZellerG_2014']	YachidaS_2019	species	0.6784341085271318	0.6220472440944882	0.6666666666666666	0.6417910447761194	0.6666666666666666	0.576	646
LBGM	['YuJ_2015', 'FengQ_2015', 'ZellerG_2014']	YachidaS_2019	species	0.6784341085271318	0.6220472440944882	0.6666666666666666	0.6417910447761194	0.6666666666666666	0.576	968
LBGM	['YuJ_2015', 'FengQ_2015', 'ThomasAM_2018a']	YachidaS_2019	species	0.6704806201550386	0.6043307086614174	0.6046511627906976	0.6081871345029239	0.6046511627906976	0.604	424
LBGM	['YuJ_2015', 'FengQ_2015', 'ThomasAM_2018a']	YachidaS_2019	species	0.6704806201550386	0.6043307086614174	0.6046511627906976	0.6081871345029239	0.6046511627906976	0.604	646
LBGM	['YuJ_2015', 'FengQ_2015', 'ThomasAM_2018a']	YachidaS_2019	species	0.6704806201550386	0.6043307086614174	0.6046511627906976	0.6081871345029239	0.6046511627906976	0.604	968
LBGM	['YuJ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	YachidaS_2019	species	0.6554263565891474	0.6259842519685039	0.5503875968992248	0.5991561181434599	0.5503875968992248	0.704	424
LBGM	['YuJ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	YachidaS_2019	species	0.6554263565891474	0.6259842519685039	0.5503875968992248	0.5991561181434599	0.5503875968992248	0.704	646
LBGM	['YuJ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	YachidaS_2019	species	0.6554263565891474	0.6259842519685039	0.5503875968992248	0.5991561181434599	0.5503875968992248	0.704	968
LBGM	['YuJ_2015', 'WirbelJ_2018', 'ZellerG_2014']	YachidaS_2019	species	0.6408062015503876	0.6122047244094488	0.5077519379844961	0.5708061002178649	0.5077519379844961	0.72	424
LBGM	['YuJ_2015', 'WirbelJ_2018', 'ZellerG_2014']	YachidaS_2019	species	0.6408062015503876	0.6122047244094488	0.5077519379844961	0.5708061002178649	0.5077519379844961	0.72	646
LBGM	['YuJ_2015', 'WirbelJ_2018', 'ZellerG_2014']	YachidaS_2019	species	0.6408062015503876	0.6122047244094488	0.5077519379844961	0.5708061002178649	0.5077519379844961	0.72	968
LBGM	['YuJ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	YachidaS_2019	species	0.6563565891472869	0.6141732283464567	0.5930232558139535	0.6095617529880479	0.5930232558139535	0.636	424
LBGM	['YuJ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	YachidaS_2019	species	0.6563565891472869	0.6141732283464567	0.5930232558139535	0.6095617529880479	0.5930232558139535	0.636	646
LBGM	['YuJ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	YachidaS_2019	species	0.6563565891472869	0.6141732283464567	0.5930232558139535	0.6095617529880479	0.5930232558139535	0.636	968
LBGM	['YuJ_2015', 'VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6626976744186047	0.5964566929133859	0.5891472868217055	0.5972495088408645	0.5891472868217055	0.604	424
LBGM	['YuJ_2015', 'VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6626976744186047	0.5964566929133859	0.5891472868217055	0.5972495088408645	0.5891472868217055	0.604	646
LBGM	['YuJ_2015', 'VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6626976744186047	0.5964566929133859	0.5891472868217055	0.5972495088408645	0.5891472868217055	0.604	968
LBGM	['YuJ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.667875968992248	0.6122047244094488	0.6395348837209303	0.6261859582542695	0.6395348837209303	0.584	424
LBGM	['YuJ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.667875968992248	0.6122047244094488	0.6395348837209303	0.6261859582542695	0.6395348837209303	0.584	646
LBGM	['YuJ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.667875968992248	0.6122047244094488	0.6395348837209303	0.6261859582542695	0.6395348837209303	0.584	968
LBGM	['YuJ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6456744186046512	0.6003937007874016	0.5930232558139535	0.6011787819253439	0.5930232558139535	0.608	424
LBGM	['YuJ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6456744186046512	0.6003937007874016	0.5930232558139535	0.6011787819253439	0.5930232558139535	0.608	646
LBGM	['YuJ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6456744186046512	0.6003937007874016	0.5930232558139535	0.6011787819253439	0.5930232558139535	0.608	968
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	YachidaS_2019	species	0.6776124031007752	0.6259842519685039	0.5	0.5758928571428571	0.5	0.756	424
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	YachidaS_2019	species	0.6776124031007752	0.6259842519685039	0.5	0.5758928571428571	0.5	0.756	646
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	YachidaS_2019	species	0.6776124031007752	0.6259842519685039	0.5	0.5758928571428571	0.5	0.756	968
LBGM	['FengQ_2015', 'WirbelJ_2018', 'ZellerG_2014']	YachidaS_2019	species	0.6770852713178295	0.6240157480314961	0.5387596899224806	0.5927505330490405	0.5387596899224806	0.712	424
LBGM	['FengQ_2015', 'WirbelJ_2018', 'ZellerG_2014']	YachidaS_2019	species	0.6770852713178295	0.6240157480314961	0.5387596899224806	0.5927505330490405	0.5387596899224806	0.712	646
LBGM	['FengQ_2015', 'WirbelJ_2018', 'ZellerG_2014']	YachidaS_2019	species	0.6770852713178295	0.6240157480314961	0.5387596899224806	0.5927505330490405	0.5387596899224806	0.712	968
LBGM	['FengQ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	YachidaS_2019	species	0.6742790697674419	0.6318897637795275	0.5232558139534884	0.5908096280087529	0.5232558139534884	0.744	424
LBGM	['FengQ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	YachidaS_2019	species	0.6742790697674419	0.6318897637795275	0.5232558139534884	0.5908096280087529	0.5232558139534884	0.744	646
LBGM	['FengQ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	YachidaS_2019	species	0.6742790697674419	0.6318897637795275	0.5232558139534884	0.5908096280087529	0.5232558139534884	0.744	968
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6724031007751938	0.6279527559055118	0.624031007751938	0.6301369863013698	0.624031007751938	0.632	424
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6724031007751938	0.6279527559055118	0.624031007751938	0.6301369863013698	0.624031007751938	0.632	646
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6724031007751938	0.6279527559055118	0.624031007751938	0.6301369863013698	0.624031007751938	0.632	968
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.6569302325581396	0.6043307086614174	0.5775193798449613	0.597194388777555	0.5775193798449613	0.632	424
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.6569302325581396	0.6043307086614174	0.5775193798449613	0.597194388777555	0.5775193798449613	0.632	646
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.6569302325581396	0.6043307086614174	0.5775193798449613	0.597194388777555	0.5775193798449613	0.632	968
LBGM	['FengQ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6661705426356589	0.610236220472441	0.5348837209302325	0.5822784810126581	0.5348837209302325	0.688	424
LBGM	['FengQ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6661705426356589	0.610236220472441	0.5348837209302325	0.5822784810126581	0.5348837209302325	0.688	646
LBGM	['FengQ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6661705426356589	0.610236220472441	0.5348837209302325	0.5822784810126581	0.5348837209302325	0.688	968
LBGM	['WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6681705426356588	0.6279527559055118	0.5193798449612403	0.5864332603938731	0.5193798449612403	0.74	424
LBGM	['WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6681705426356588	0.6279527559055118	0.5193798449612403	0.5864332603938731	0.5193798449612403	0.74	646
LBGM	['WirbelJ_2018', 'VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6681705426356588	0.6279527559055118	0.5193798449612403	0.5864332603938731	0.5193798449612403	0.74	968
LBGM	['WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.582077519379845	0.5669291338582677	0.5038759689922481	0.5416666666666666	0.5038759689922481	0.632	424
LBGM	['WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.582077519379845	0.5669291338582677	0.5038759689922481	0.5416666666666666	0.5038759689922481	0.632	646
LBGM	['WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.582077519379845	0.5669291338582677	0.5038759689922481	0.5416666666666666	0.5038759689922481	0.632	968
LBGM	['WirbelJ_2018', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6695193798449612	0.6259842519685039	0.49612403100775193	0.5739910313901344	0.49612403100775193	0.76	424
LBGM	['WirbelJ_2018', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6695193798449612	0.6259842519685039	0.49612403100775193	0.5739910313901344	0.49612403100775193	0.76	646
LBGM	['WirbelJ_2018', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6695193798449612	0.6259842519685039	0.49612403100775193	0.5739910313901344	0.49612403100775193	0.76	968
LBGM	['VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6513023255813954	0.6122047244094488	0.5697674418604651	0.5987780040733197	0.5697674418604651	0.656	424
LBGM	['VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6513023255813954	0.6122047244094488	0.5697674418604651	0.5987780040733197	0.5697674418604651	0.656	646
LBGM	['VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6513023255813954	0.6122047244094488	0.5697674418604651	0.5987780040733197	0.5697674418604651	0.656	968
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	YachidaS_2019	species	0.6729302325581397	0.6299212598425197	0.5232558139534884	0.5895196506550219	0.5232558139534884	0.74	424
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	YachidaS_2019	species	0.6729302325581397	0.6299212598425197	0.5232558139534884	0.5895196506550219	0.5232558139534884	0.74	646
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	YachidaS_2019	species	0.6729302325581397	0.6299212598425197	0.5232558139534884	0.5895196506550219	0.5232558139534884	0.74	968
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'ZellerG_2014']	YachidaS_2019	species	0.6777209302325582	0.6200787401574803	0.5310077519379846	0.5867237687366168	0.5310077519379846	0.712	424
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'ZellerG_2014']	YachidaS_2019	species	0.6777209302325582	0.6200787401574803	0.5310077519379846	0.5867237687366168	0.5310077519379846	0.712	646
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'ZellerG_2014']	YachidaS_2019	species	0.6777209302325582	0.6200787401574803	0.5310077519379846	0.5867237687366168	0.5310077519379846	0.712	968
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	YachidaS_2019	species	0.6890387596899225	0.6338582677165354	0.5348837209302325	0.5974025974025974	0.5348837209302325	0.736	424
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	YachidaS_2019	species	0.6890387596899225	0.6338582677165354	0.5348837209302325	0.5974025974025974	0.5348837209302325	0.736	646
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	YachidaS_2019	species	0.6890387596899225	0.6338582677165354	0.5348837209302325	0.5974025974025974	0.5348837209302325	0.736	968
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6703720930232557	0.6062992125984252	0.6085271317829457	0.6108949416342412	0.6085271317829457	0.604	424
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6703720930232557	0.6062992125984252	0.6085271317829457	0.6108949416342412	0.6085271317829457	0.604	646
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014']	YachidaS_2019	species	0.6703720930232557	0.6062992125984252	0.6085271317829457	0.6108949416342412	0.6085271317829457	0.604	968
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.6782945736434108	0.6181102362204725	0.5852713178294574	0.6088709677419354	0.5852713178294574	0.652	424
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.6782945736434108	0.6181102362204725	0.5852713178294574	0.6088709677419354	0.5852713178294574	0.652	646
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	YachidaS_2019	species	0.6782945736434108	0.6181102362204725	0.5852713178294574	0.6088709677419354	0.5852713178294574	0.652	968
LBGM	['YuJ_2015', 'FengQ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6850232558139535	0.6259842519685039	0.5852713178294574	0.6138211382113822	0.5852713178294574	0.668	424
LBGM	['YuJ_2015', 'FengQ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	YachidaS_2019	species	0.6850232558139535	0.6259842519685039	0.5852713178294574	0.6138211382113822	0.5852713178294574	0.668	646
